"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.43053350429158,0.252,0.118,0,"3","SEC23A"
0,0.412645126236878,0.251,0.117,0,"3","SOX4"
0,0.486709018751419,0.235,0.104,0,"3","CCL15"
0,0.497082134235743,0.239,0.109,0,"3","FGFR2"
0,0.662337890089057,0.208,0.079,0,"3","EPHA7"
0,0.308010290349693,0.25,0.125,0,"3","ETV5"
0,0.306571196451873,0.242,0.121,0,"3","ALCAM"
0,0.331743781929124,0.231,0.111,0,"3","IFNGR2"
0,0.252987617890495,0.237,0.117,0,"3","TGFBR1"
0,0.277158329736287,0.233,0.115,0,"3","ICOSLG"
0,0.374889903487355,0.222,0.107,0,"3","TNFRSF10B"
0,0.630476135470346,0.192,0.078,0,"3","ACVR1"
0,0.360042370176164,0.219,0.106,0,"3","STMN1"
0,0.755437064830407,0.178,0.069,0,"3","ACE"
0,0.318299192046363,0.21,0.101,0,"3","OAS1"
0,0.619825699187634,0.178,0.07,0,"3","MET"
0,0.299009756249257,0.203,0.1,0,"3","TNFRSF11B"
0,0.489614123625046,0.244,0.144,0,"3","MEG3"
0,0.324816103917384,0.194,0.094,0,"3","SUCNR1"
0,0.325062004246728,0.2,0.101,0,"3","DDIT3"
0,0.35027344787127,0.184,0.09,0,"3","SMAD3"
0,0.473205500486085,0.157,0.064,0,"3","ADM2"
0,0.25368680973251,0.194,0.102,0,"3","HTT"
0,0.416676861439137,0.175,0.089,0,"3","ESR1"
0,0.266551191641931,0.163,0.084,0,"3","STAT5B"
0,0.271551625271069,0.147,0.077,0,"3","OXER1"
0,0.390372295578177,0.117,0.058,0,"3","IL22RA1"
0,0.26551997780125,0.115,0.058,0,"3","MMP12"
0,4.52832172416865,0.654,0.089,0,"4","EGF"
0,1.88173458707983,0.745,0.312,0,"4","S100A6"
0,2.11217033226413,0.614,0.222,0,"4","CD24"
0,2.05757673976585,0.742,0.398,0,"4","SPP1"
0,1.26483616976979,0.629,0.319,0,"4","APP"
0,1.67774663446957,0.524,0.223,0,"4","COL6A1"
0,2.0096320277716,0.407,0.129,0,"4","CASR"
0,1.08271326079561,0.694,0.416,0,"4","HSP90AB1"
0,3.26394400679979,0.36,0.096,0,"4","S100A2"
0,1.15167827183453,0.472,0.22,0,"4","EPCAM"
0,2.02601262482697,0.338,0.095,0,"4","MECOM"
0,0.909375885693877,0.633,0.392,0,"4","MIF"
0,0.954517934126449,0.553,0.313,0,"4","GSTP1"
0,0.977661471800215,0.951,0.715,0,"4","IGFBP7"
0,1.28927632527689,0.441,0.206,0,"4","DDR1"
0,1.06787469097673,0.487,0.263,0,"4","H4C3"
0,0.89678476798756,0.535,0.316,0,"4","COL18A1"
0,0.647664959972318,0.686,0.47,0,"4","PSAP"
0,0.916257914570831,0.43,0.216,0,"4","CD9"
0,1.49104864155926,0.34,0.132,0,"4","KRT7"
0,1.44800204856799,0.37,0.162,0,"4","IER3"
0,1.00034162665211,0.427,0.231,0,"4","CD59"
0,1.16142745176664,0.916,0.722,0,"4","MALAT1"
