"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.665704836909295,0.929,0.816,0,"11","HLA-DRA"
0,0.876694003196413,0.359,0.25,0,"11","HLA-DRB5"
0,1.62963033804309,0.17,0.066,0,"11","CSF2RA"
0,1.38214006163167,0.201,0.103,0,"11","IGSF6"
0,2.57380968331421,0.123,0.027,0,"11","AQP9"
2.96439387504748e-323,0.906086863189609,0.301,0.205,1.20057951939423e-320,"11","VSIG4"
1.54690984533926e-295,1.01062286324242,0.206,0.127,6.26498487362401e-293,"11","MNDA"
1.82647105394522e-278,0.826795565536393,0.351,0.265,7.39720776847815e-276,"11","SERPINB9"
5.07458450791324e-258,1.14648905151583,0.115,0.059,2.05520672570486e-255,"11","SPI1"
2.41186045827963e-217,1.05079211611314,0.428,0.365,9.76803485603252e-215,"11","VCAN"
6.42800851181699e-202,0.321271301659595,0.286,0.198,2.60334344728588e-199,"11","CYTIP"
7.29252436828755e-164,1.08432799503636,0.253,0.194,2.95347236915646e-161,"11","KCNMA1"
1.34722236553372e-125,0.513567751398532,0.301,0.241,5.45625058041156e-123,"11","FCGR1A"
1.71471940264646e-82,0.714136553472689,0.142,0.104,6.94461358071818e-80,"11","CD86"
1.13511750264569e-67,0.58851310558827,0.11,0.079,4.59722588571504e-65,"11","LY86"
5.20834482172449e-66,0.47939693143192,0.212,0.174,2.10937965279842e-63,"11","GLIPR1"
1.15015253376235e-37,0.466551884650419,0.156,0.129,4.65811776173752e-35,"11","ADAM28"
1.53286348480909e-11,0.379722529307744,0.197,0.187,6.20809711347681e-09,"11","PMP22"
0,0.379368014193341,0.163,0.345,0,"12","BASP1"
0,1.46209154409793,0.542,0.455,0,"12","FCGR3A"
0,1.4421733376521,0.427,0.381,0,"12","FCGR3B"
0,1.06162030077023,0.831,0.821,0,"12","HLA-DRA"
1.13367961025018e-297,0.252198313322466,0.07,0.181,4.59140242151323e-295,"12","GLIPR1"
1.35166898697784e-242,0.420635433641091,0.107,0.224,5.47425939726024e-240,"12","VSIR"
2.50678526040507e-204,0.476052008786954,0.177,0.318,1.01524803046405e-201,"12","HAVCR2"
3.29522482266885e-203,0.289534106051891,0.051,0.127,1.33456605318088e-200,"12","ITGAX"
5.6993241501156e-189,0.682483681815675,0.102,0.201,2.30822628079682e-186,"12","KCNMA1"
6.28282277545501e-147,0.519211855984033,0.046,0.107,2.54454322405928e-144,"12","LILRB2"
3.22701076319099e-137,0.502963375780136,0.076,0.145,1.30693935909235e-134,"12","MPEG1"
8.55258229409419e-136,0.599809272802311,0.067,0.133,3.46379582910815e-133,"12","ADAM28"
1.9896218351095e-124,0.840042131362497,0.114,0.197,8.05796843219348e-122,"12","CXCL9"
3.68060776342358e-116,0.737740501782425,0.054,0.11,1.49064614418655e-113,"12","IGSF6"
6.40115799717661e-101,1.21726556136429,0.375,0.391,2.59246898885653e-98,"12","MS4A6A"
2.48641461589404e-91,0.900545902149924,0.501,0.605,1.00699791943709e-88,"12","HLA-DRB1"
3.96235832169676e-87,0.772665160741338,0.18,0.278,1.60475512028719e-84,"12","CD4"
1.53045297576501e-81,0.812380741384175,0.091,0.148,6.1983345518483e-79,"12","CXCL10"
3.92279115666787e-58,1.05607811797418,0.067,0.108,1.58873041845049e-55,"12","CD86"
1.31445572148009e-53,1.22596623139918,0.086,0.132,5.32354567199437e-51,"12","MNDA"
6.06286247020432e-50,1.01910933859367,0.176,0.259,2.45545930043275e-47,"12","HLA-DRB5"
2.2658019478236e-42,1.07301871372759,0.098,0.141,9.1764978886856e-40,"12","IL2RA"
2.18545608925128e-36,1.17448008093575,0.353,0.403,8.8510971614677e-34,"12","C1orf162"
2.31334887302165e-35,1.23743583888341,0.283,0.295,9.36906293573769e-33,"12","CD163"
7.02717268400201e-32,1.10159801159859,0.355,0.404,2.84600493702081e-29,"12","CD68"
3.09614349229614e-23,0.939406367939027,0.236,0.322,1.25393811437994e-20,"12","FGL2"
4.47837059335493e-16,1.14998395008681,0.163,0.212,1.81374009030875e-13,"12","MS4A4A"
8.09517839564303e-06,1.14022704314341,0.253,0.329,0.00327854725023543,"12","AIF1"
2.85698685329002e-05,1.12894285974905,0.2,0.248,0.0115707967558246,"12","CD14"
0.00154974625905963,1.22465089529922,0.199,0.246,0.627647234919149,"12","FCGR1A"
0,5.63951418176861,0.707,0.037,0,"13","PROX1"
0,4.68707886065002,0.684,0.064,0,"13","MMRN1"
0,3.07165110922889,0.705,0.207,0,"13","TFPI"
0,3.29299463408171,0.458,0.065,0,"13","LYVE1"
0,4.06404001525866,0.434,0.046,0,"13","PDPN"
0,3.02767568598008,0.431,0.075,0,"13","ECSCR"
0,3.04471552112372,0.421,0.078,0,"13","EGFL7"
0,1.02417742929066,0.737,0.429,0,"13","PECAM1"
0,3.54369835070079,0.3,0.041,0,"13","CAVIN2"
0,3.16300103980139,0.269,0.049,0,"13","RGS16"
0,2.19477282147734,0.272,0.062,0,"13","MRC1"
0,5.38062269782137,0.204,0.009,0,"13","BMX"
0,1.32977647022081,0.4,0.224,0,"13","GNG11"
0,2.58347409760017,0.285,0.114,0,"13","CXCL2"
0,1.23436712631958,0.324,0.157,0,"13","APOLD1"
0,1.81097168775482,0.237,0.074,0,"13","SH2D3C"
0,0.643624365884582,0.373,0.214,0,"13","CD93"
0,1.71978485594304,0.236,0.077,0,"13","IGF1"
0,2.30127267871499,0.161,0.038,0,"13","RAMP2"
0,0.896592169360088,0.231,0.122,0,"13","EDNRB"
0,1.34725024381992,0.239,0.135,0,"13","SMYD2"
0,1.93869560062637,0.148,0.045,0,"13","ERG"
0,1.40018559441703,0.166,0.067,0,"13","ANGPT2"
0,1.04690033468097,0.105,0.042,0,"13","MEDAG"
9.67825455083893e-306,0.741031932415593,0.306,0.198,3.91969309308977e-303,"13","TCF4"
1.40125517828421e-252,0.488589775814162,0.226,0.135,5.67508347205105e-250,"13","VWF"
3.61668023561848e-206,0.795755818847081,0.352,0.266,1.46475549542548e-203,"13","SERPINB9"
1.26712579659804e-186,0.363965578187865,0.475,0.369,5.13185947622207e-184,"13","CAVIN1"
6.34120772943219e-135,0.779436014017302,0.103,0.058,2.56818913042004e-132,"13","NPDC1"
1.612796924522e-110,0.377498270863308,0.317,0.248,6.53182754431408e-108,"13","FBN1"
2.37441505940688e-110,0.554951194063393,0.311,0.245,9.61638099059787e-108,"13","DST"
4.53756132253256e-105,0.645514295312505,0.242,0.185,1.83771233562569e-102,"13","PMP22"
1.43795076294695e-79,0.46246439305042,0.133,0.091,5.82370058993514e-77,"13","LTBP2"
9.70216067570741e-57,0.576084596077157,0.197,0.157,3.9293750736615e-54,"13","TM4SF18"
3.65872483364713e-51,0.338192191556708,0.342,0.3,1.48178355762709e-48,"13","CTNNB1"
6.27243123249678e-17,0.334167293181095,0.227,0.207,2.54033464916119e-14,"13","MYC"
3.22155399924072e-11,0.482361138055688,0.148,0.135,1.30472936969249e-08,"13","PPARG"
0.000341826614536637,0.828727969941414,0.101,0.095,0.138439778887338,"13","EDN1"
0,6.23049216718183,0.447,0.017,0,"14","KLRD1"
0,6.65848111030596,0.413,0.015,0,"14","GNLY"
0,5.38320788292661,0.361,0.022,0,"14","KLRC1"
0,1.56815917177321,0.583,0.279,0,"14","CCL5"
0,1.4277093473208,0.5,0.21,0,"14","CD2"
0,1.1644523999366,0.57,0.284,0,"14","CD3E"
0,2.46030813851938,0.373,0.091,0,"14","PRF1"
0,1.3959017697949,0.576,0.295,0,"14","CD8A"
0,1.07543152221924,0.789,0.521,0,"14","PTPRC"
0,1.8940375425187,0.391,0.128,0,"14","NKG7"
0,2.01078127068557,0.324,0.087,0,"14","CD247"
0,1.68129610184858,0.353,0.126,0,"14","GZMA"
0,1.01388732466214,0.475,0.261,0,"14","TRAC"
0,2.56673871548392,0.276,0.065,0,"14","KLRB1"
0,1.22377782660846,0.366,0.172,0,"14","GZMK"
0,0.769288844484822,0.526,0.336,0,"14","CXCR4"
0,1.47137397975678,0.307,0.141,0,"14","IL7R"
0,2.29408451685633,0.209,0.053,0,"14","GZMB"
0,1.06159687052512,0.296,0.145,0,"14","CD3D"
0,0.882776880971192,0.346,0.197,0,"14","CYTIP"
0,2.22728514572686,0.188,0.047,0,"14","DUSP2"
0,1.12370180203258,0.247,0.12,0,"14","CD3G"
0,1.13997772080346,0.21,0.093,0,"14","TIGIT"
0,1.1455466174492,0.222,0.109,0,"14","CD69"
0,1.63148742076826,0.155,0.054,0,"14","GATA3"
5.24854815682597e-266,1.33354169607981,0.153,0.076,2.12566200351452e-263,"14","LAG3"
2.89430372504943e-241,0.716198335749273,0.221,0.127,1.17219300864502e-238,"14","CTLA4"
1.13075341623251e-146,0.765821880431693,0.171,0.104,4.57955133574165e-144,"14","SELL"
1.04331655971114e-100,0.563471365689595,0.157,0.102,4.2254320668301e-98,"14","CD27"
1.41732898946301e-86,0.600441661100893,0.36,0.31,5.74018240732518e-84,"14","HAVCR2"
3.71079600557837e-81,1.14547523870368,0.169,0.122,1.50287238225924e-78,"14","ITGAX"
2.68820451635989e-80,0.625668169427329,0.119,0.076,1.08872282912576e-77,"14","CD28"
2.2278208042386e-45,0.433582131050193,0.103,0.072,9.02267425716631e-43,"14","CCR7"
1.22957530306925e-33,0.657779450421462,0.154,0.125,4.97977997743048e-31,"14","BCL2"
0.00016737101404547,0.258743666404294,0.104,0.096,0.0677852606884153,"14","PLCG2"
0,6.06210701815598,0.669,0.025,0,"15","MYH11"
0,3.16674595752483,0.844,0.381,0,"15","ACTA2"
0,5.94372281776495,0.473,0.018,0,"15","CNN1"
0,2.42005437480272,0.692,0.323,0,"15","MYLK"
0,1.61037352494143,0.461,0.175,0,"15","PDGFRB"
0,2.17346204392123,0.404,0.132,0,"15","CRISPLD2"
0,1.6880281341766,0.455,0.204,0,"15","THY1"
0,2.60598255260668,0.436,0.194,0,"15","ACTG2"
0,1.53325432140234,0.414,0.184,0,"15","TNC"
0,6.35489704017233,0.224,0.007,0,"15","DES"
0,1.21561853535197,0.576,0.368,0,"15","CAVIN1"
0,1.4056963826251,0.414,0.222,0,"15","COL5A2"
0,1.796740937838,0.401,0.222,0,"15","ADAMTS1"
0,2.56841142847965,0.182,0.037,0,"15","ASPN"
0,1.48129065510668,0.222,0.082,0,"15","STEAP4"
0,1.29710824432236,0.218,0.095,0,"15","GEM"
0,2.19094410627903,0.196,0.075,0,"15","NTN4"
0,1.13215605032559,0.26,0.14,0,"15","TCIM"
0,1.32665629541248,0.191,0.085,0,"15","FBLN1"
0,1.09546606583582,0.164,0.068,0,"15","ANGPT2"
0,1.78416888191504,0.142,0.054,0,"15","INMT"
4.21217227239727e-300,1.21350896073979,0.135,0.055,1.70592977032089e-297,"15","RGS16"
1.06295239423428e-292,1.29894158969409,0.253,0.145,4.30495719664883e-290,"15","FHL2"
2.97400206269412e-232,0.853895693845221,0.36,0.248,1.20447083539112e-229,"15","FBN1"
2.77836109114935e-204,0.641044179645705,0.264,0.161,1.12523624191549e-201,"15","APOLD1"
4.07837033608534e-177,1.37210339441288,0.16,0.09,1.65173998611456e-174,"15","FSTL3"
3.86790209412632e-87,0.491751106834739,0.438,0.366,1.56650034812116e-84,"15","VCAN"
9.82042206083823e-82,0.605418900957119,0.146,0.094,3.97727093463948e-79,"15","THBS2"
2.46229000848594e-66,0.599122174207441,0.175,0.125,9.97227453436807e-64,"15","EDNRB"
1.37693115349384e-58,0.58254122538242,0.154,0.109,5.57657117165004e-56,"15","CTSK"
5.14337338038682e-56,0.988371304210104,0.131,0.092,2.08306621905666e-53,"15","LTBP2"
2.67250963267621e-26,0.286809450923127,0.537,0.551,1.08236640123387e-23,"15","PTEN"
6.03578806908442e-24,0.548174733836801,0.226,0.198,2.44449416797919e-21,"15","CAV1"
2.35784283238943e-15,0.268756166855714,0.246,0.225,9.54926347117721e-13,"15","TFPI"
1.32095754773541e-14,0.61418961136425,0.223,0.207,5.34987806832842e-12,"15","MYC"
7.60495902633599e-05,0.390215429172502,0.194,0.187,0.0308000840566607,"15","PMP22"
0,3.78426295951954,0.892,0.175,0,"16","TNC"
0,3.58886467694608,0.808,0.124,0,"16","CRISPLD2"
0,3.31052763515825,0.593,0.066,0,"16","C7"
0,2.49772797926822,0.661,0.217,0,"16","ADAMTS1"
0,1.87144663325414,0.616,0.173,0,"16","PDGFRB"
0,4.14189003635623,0.449,0.036,0,"16","MEDAG"
0,2.57781585309256,0.477,0.087,0,"16","THBS2"
0,3.64089727121285,0.436,0.05,0,"16","ALDH1A3"
0,2.08546819996207,0.625,0.242,0,"16","FBN1"
0,2.85011752478638,0.457,0.08,0,"16","FBLN1"
0,3.19002273725653,0.424,0.052,0,"16","SRPX"
0,2.27918366351928,0.489,0.14,0,"16","FHL2"
0,3.02441477253968,0.373,0.049,0,"16","INMT"
0,2.7134741459938,0.363,0.056,0,"16","PDGFRA"
0,2.5413232145372,0.394,0.1,0,"16","CFHR3"
0,1.35330931210379,0.488,0.204,0,"16","THY1"
0,1.24263594942947,0.642,0.362,0,"16","VCAN"
0,3.28393970582781,0.312,0.034,0,"16","CCL19"
0,2.59118991583652,0.341,0.086,0,"16","FSTL3"
0,2.09084108095642,0.326,0.081,0,"16","STEAP4"
0,3.62404377223354,0.324,0.082,0,"16","LIF"
0,1.87400835888471,0.319,0.093,0,"16","GEM"
0,1.03117184711044,0.445,0.222,0,"16","COL5A2"
0,2.18221486218382,0.276,0.06,0,"16","PCOLCE"
0,0.812590461721946,0.598,0.388,0,"16","ACTA2"
0,1.42599627432169,0.411,0.203,0,"16","MYC"
0,1.97965933152392,0.294,0.088,0,"16","LTBP2"
0,1.48058535954228,0.306,0.106,0,"16","CTSK"
0,4.09801687239616,0.211,0.014,0,"16","GPC3"
0,1.0784197677176,0.412,0.222,0,"16","TFPI"
0,2.13645394855288,0.256,0.079,0,"16","IGF1"
0,1.37349259959939,0.298,0.122,0,"16","EDNRB"
0,2.66043563979814,0.215,0.04,0,"16","SNAI1"
0,1.16443436818722,0.356,0.184,0,"16","PMP22"
0,1.33292518086723,0.254,0.085,0,"16","MMRN1"
0,1.56925586309875,0.235,0.077,0,"16","MEST"
0,1.10635947165306,0.292,0.14,0,"16","TCIM"
0,1.03869240225757,0.213,0.077,0,"16","LYVE1"
0,2.33279668316315,0.164,0.033,0,"16","DPT"
0,1.18966799614743,0.166,0.061,0,"16","PROX1"
0,1.30862492608856,0.17,0.067,0,"16","SFRP4"
0,2.40820564194604,0.111,0.027,0,"16","CFHR1"
0,1.23456487960641,0.119,0.039,0,"16","ASPN"
0,1.93044065749604,0.103,0.03,0,"16","GPC1"
2.57341714053395e-284,0.720746079836478,0.442,0.299,1.04223394191625e-281,"16","CTNNB1"
2.65871845672257e-185,1.04275052899082,0.123,0.056,1.07678097497264e-182,"16","RGS16"
2.78281233719824e-169,1.35867710227642,0.102,0.045,1.12703899656529e-166,"16","RBP5"
1.27213544409576e-137,1.26294374849551,0.191,0.119,5.15214854858782e-135,"16","CXCL2"
7.38114321733652e-134,0.861967660101945,0.103,0.05,2.98936300302129e-131,"16","CAVIN2"
1.44078155532167e-132,0.278568999713979,0.496,0.37,5.83516529905276e-130,"16","CAVIN1"
5.37020883650053e-115,0.760632612127774,0.114,0.06,2.17493457878271e-112,"16","PDPN"
2.0760270029378e-103,0.37665169876327,0.421,0.33,8.40790936189809e-101,"16","MYLK"
1.21269199915548e-84,0.436637470984155,0.119,0.069,4.91140259657968e-82,"16","MRC1"
2.17422481160172e-70,0.518686546337232,0.225,0.164,8.80561048698698e-68,"16","PTGDS"
8.61835613738469e-64,0.638766668650889,0.208,0.155,3.4904342356408e-61,"16","FAS"
1.2707074241495e-61,0.441603898145937,0.135,0.088,5.14636506780548e-59,"16","ECSCR"
1.88896144830271e-48,0.332140893087021,0.108,0.07,7.65029386562598e-46,"16","ANGPT2"
0,6.64690409846448,0.839,0.024,0,"17","FOXP3"
0,3.78509236701157,0.691,0.118,0,"17","CTLA4"
0,1.89277028550765,0.661,0.259,0,"17","TRAC"
0,2.90891091107311,0.472,0.088,0,"17","TIGIT"
0,1.54661579386023,0.665,0.285,0,"17","CD3E"
0,1.61020750028382,0.53,0.212,0,"17","CD2"
0,1.34239168437886,0.812,0.523,0,"17","PTPRC"
0,2.41742982120501,0.35,0.071,0,"17","CD28"
0,2.13764165131826,0.358,0.088,0,"17","CD247"
0,1.68336323195669,0.41,0.144,0,"17","CD3D"
0,2.79701118837595,0.359,0.102,0,"17","RTKN2"
0,1.21954312080763,0.37,0.141,0,"17","IL7R"
0,1.21464305396927,0.41,0.197,0,"17","CYTIP"
0,1.58614367902494,0.32,0.12,0,"17","CD3G"
0,1.55193006552372,0.291,0.102,0,"17","SELL"
0,2.29310583888365,0.197,0.045,0,"17","SLAMF1"
0,1.53726766258547,0.281,0.136,0,"17","IL2RA"
0,1.93530200711653,0.185,0.054,0,"17","GATA3"
0,1.26257724913758,0.231,0.101,0,"17","CD27"
3.05556799979635e-296,1.04593501499434,0.407,0.271,1.23750503991752e-293,"17","CD4"
1.86982431395857e-294,1.11626297979971,0.168,0.071,7.57278847153221e-292,"17","CCR7"
3.31949272901735e-263,1.62514784439793,0.133,0.054,1.34439455525203e-260,"17","TNFRSF9"
3.58918692521653e-247,1.17907082153679,0.156,0.069,1.45362070471269e-244,"17","KLRB1"
5.01760550715798e-162,1.1603056730626,0.208,0.125,2.03213023039898e-159,"17","BCL2"
4.50782081161041e-148,0.779771169947152,0.28,0.186,1.82566742870222e-145,"17","PRDM1"
2.17690109358738e-80,0.252962750657028,0.422,0.34,8.81644942902889e-78,"17","CXCR4"
5.55183535305556e-52,0.508794301050414,0.158,0.111,2.2484933179875e-49,"17","CD69"
1.96143380421274e-25,0.800909623702153,0.183,0.156,7.94380690706159e-23,"17","FAS"
2.20064600037551e-24,0.932133649209443,0.183,0.156,8.9126163015208e-22,"17","MKI67"
8.08676221643251e-20,0.41079640531516,0.176,0.147,3.27513869765517e-17,"17","GPR183"
3.35014124533094e-18,0.914374945578139,0.112,0.09,1.35680720435903e-15,"17","TOP2A"
5.34194335011257e-09,0.399652485470319,0.276,0.269,2.16348705679559e-06,"17","SERPINB9"
6.59330352164607e-07,0.59996071073206,0.255,0.254,0.000267028792626666,"17","PCNA"
0.00107397416291648,0.35832115799873,0.21,0.209,0.434959535981174,"17","BCL2L11"
0.00487216325672304,0.265535575879612,0.197,0.194,1,"17","CXCL9"
0,6.92351662441941,0.446,0.007,0,"18","DNASE1L3"
0,5.15555845511454,0.465,0.039,0,"18","S100B"
0,2.43170008449229,0.47,0.136,0,"18","MPEG1"
0,2.37103465776384,0.407,0.112,0,"18","IRF8"
0,0.886652324158768,0.768,0.524,0,"18","PTPRC"
0,2.05589111416446,0.324,0.12,0,"18","ITGAX"
0,0.915432029485798,0.368,0.199,0,"18","CYTIP"
0,1.01567329256379,0.315,0.164,0,"18","SLAMF7"
0,1.29147773020627,0.243,0.103,0,"18","SELL"
0,4.16323848445639,0.137,0.017,0,"18","EHF"
0,1.41273325643182,0.184,0.071,0,"18","CCR7"
0,0.654920919978242,0.883,0.82,0,"18","HLA-DRA"
2.63515283729964e-311,1.25117443969414,0.218,0.095,1.06723689910635e-308,"18","MS4A1"
1.95379427810111e-306,1.1305924629444,0.284,0.144,7.91286682630948e-304,"18","IL7R"
2.31854393284855e-300,0.690694112964824,0.694,0.599,9.39010292803664e-298,"18","HLA-DRB1"
1.4004844377862e-293,1.21202774689072,0.448,0.315,5.67196197303411e-291,"18","FGL2"
8.82059162405194e-232,1.33940744396342,0.16,0.069,3.57233960774104e-229,"18","CSF2RA"
5.27601528576159e-209,1.01410510954406,0.386,0.267,2.13678619073344e-206,"18","SERPINB9"
6.35537135369125e-184,1.72604515083776,0.157,0.076,2.57392539824496e-181,"18","PLA2G7"
2.51073947349283e-173,0.892417715322575,0.186,0.095,1.0168494867646e-170,"18","PLCG2"
3.31173248896665e-165,0.666627670769913,0.506,0.399,1.34125165803149e-162,"18","C1orf162"
1.01717636684057e-154,0.620777425584852,0.456,0.34,4.11956428570433e-152,"18","CXCR4"
1.4207519773935e-110,0.95564883244308,0.184,0.111,5.75404550844366e-108,"18","CD69"
7.83976773961905e-110,1.07312017919273,0.12,0.062,3.17510593454571e-107,"18","CD83"
1.00934350284752e-94,0.567405953743021,0.416,0.336,4.08784118653245e-92,"18","BASP1"
1.93439707914307e-93,1.13306622978442,0.138,0.08,7.83430817052943e-91,"18","BANK1"
7.79559908491206e-93,0.69199085676254,0.297,0.217,3.15721762938938e-90,"18","VSIR"
5.71153748888147e-90,0.654919566538059,0.285,0.207,2.31317268299699e-87,"18","BCL2L11"
2.19959325138566e-84,0.978089012595727,0.131,0.076,8.90835266811191e-82,"18","CD28"
2.28520333463304e-83,1.05413791626473,0.205,0.138,9.25507350526379e-81,"18","IL2RA"
6.32434637838916e-82,0.602886183893388,0.351,0.273,2.56136028324761e-79,"18","CD4"
2.32275916056743e-78,0.526482380608106,0.375,0.291,9.40717460029807e-76,"18","CD3E"
2.80532593311571e-76,1.00234782137361,0.109,0.061,1.13615700291186e-73,"18","SPI1"
8.96627961912008e-74,0.632992450856458,0.139,0.084,3.63134324574363e-71,"18","CD79A"
3.97707152447256e-71,0.493548848990335,0.345,0.266,1.61071396741139e-68,"18","TRAC"
1.00144330800236e-67,1.05390555113287,0.1,0.057,4.05584539740957e-65,"18","HLA-DQB2"
1.33984365218625e-66,1.10394124944103,0.15,0.099,5.42636679135432e-64,"18","ANPEP"
4.85164534082989e-54,0.624028142133608,0.205,0.148,1.96491636303611e-51,"18","CD3D"
7.62795249660176e-51,0.529797431169042,0.31,0.254,3.08932076112371e-48,"18","HLA-DRB5"
1.9609804891745e-50,0.547244892388735,0.202,0.147,7.94197098115672e-48,"18","GPR183"
9.87993384997262e-49,0.395509630053809,0.383,0.324,4.00137320923891e-46,"18","AIF1"
1.93115490605858e-48,0.407715350907821,0.183,0.129,7.82117736953724e-46,"18","CTLA4"
4.33694976704368e-38,0.621272865663646,0.167,0.123,1.75646465565269e-35,"18","CD3G"
8.82916067903904e-36,0.56143684675573,0.173,0.13,3.57581007501081e-33,"18","ADAM28"
4.70644970833334e-35,0.497622881502236,0.105,0.07,1.906112131875e-32,"18","KLRB1"
5.58303781864264e-31,0.671207003701466,0.112,0.08,2.26113031655027e-28,"18","LY86"
9.40854602756324e-19,0.454904544829509,0.205,0.175,3.81046114116311e-16,"18","GLIPR1"
7.09179933342971e-18,0.408970662593101,0.12,0.093,2.87217873003903e-15,"18","CD247"
1.18066811995242e-17,0.435090434454412,0.158,0.13,4.78170588580731e-15,"18","MNDA"
7.02213152809694e-15,0.636919251354787,0.129,0.107,2.84396326887926e-12,"18","IGSF6"
1.72508770349088e-05,0.359680545439485,0.118,0.106,0.00698660519913805,"18","CD86"
4.45006228469281e-05,0.332452943596143,0.204,0.193,0.0180227522530059,"18","CXCL9"
0,6.81113350264482,0.797,0.021,0,"19","ACKR1"
0,3.85523975454154,0.819,0.126,0,"19","VWF"
0,2.45503277303252,0.745,0.211,0,"19","CD93"
0,2.63426977518128,0.613,0.122,0,"19","ADGRL4"
0,2.92160906007037,0.625,0.134,0,"19","TCIM"
0,2.40848723133547,0.89,0.433,0,"19","PECAM1"
0,2.31131608382538,0.597,0.156,0,"19","APOLD1"
0,3.3648339824987,0.508,0.068,0,"19","MMRN2"
0,3.01617892493974,0.501,0.081,0,"19","MMRN1"
0,2.70435612096911,0.468,0.082,0,"19","ECSCR"
0,2.33001847659421,0.437,0.082,0,"19","CLEC14A"
0,2.53550040829187,0.429,0.085,0,"19","EGFL7"
0,6.9237883835164,0.343,0.006,0,"19","SELE"
0,3.02003093690995,0.37,0.054,0,"19","NPDC1"
0,1.98856049125722,0.532,0.221,0,"19","ADAMTS1"
0,1.61031482155393,0.447,0.146,0,"19","CD34"
0,2.96657956132249,0.321,0.047,0,"19","IL3RA"
0,2.91820754452532,0.318,0.046,0,"19","CAVIN2"
0,2.24680360354371,0.364,0.128,0,"19","MALL"
0,2.47025341607922,0.266,0.048,0,"19","MCF2L"
0,3.06663808345299,0.253,0.037,0,"19","RAPGEF3"
0,0.74297104977998,0.579,0.37,0,"19","CAVIN1"
0,1.22723955462997,0.403,0.198,0,"19","TCF4"
0,2.06187682878841,0.248,0.057,0,"19","SRPX"
0,1.02412983781555,0.433,0.248,0,"19","FBN1"
0,2.36571117088057,0.219,0.046,0,"19","ERG"
0,2.75532741560622,0.25,0.085,0,"19","STC1"
0,2.34812709130334,0.202,0.04,0,"19","RAMP2"
0,1.57198995432866,0.198,0.054,0,"19","INMT"
0,1.20944560603159,0.198,0.078,0,"19","SH2D3C"
0,1.77686509089726,0.136,0.043,0,"19","SNAI1"
0,1.22813273928927,0.131,0.039,0,"19","CCL19"
0,1.16788053312681,0.127,0.041,0,"19","MYH11"
2.18196887953804e-258,1.25184644593272,0.198,0.091,8.83697396212905e-256,"19","LTBP2"
5.35643406364357e-241,0.990803676785551,0.317,0.185,2.16935579577564e-238,"19","PMP22"
1.89954941207208e-239,0.696691742101016,0.176,0.076,7.69317511889191e-237,"19","C7"
2.42349273545055e-237,0.808823956978097,0.364,0.223,9.81514557857471e-235,"19","TFPI"
3.54377940275661e-212,0.97607331858123,0.332,0.205,1.43523065811643e-209,"19","MYC"
7.07671671886624e-167,1.22548662414314,0.109,0.045,2.86607027114083e-164,"19","RBP5"
4.9145704406013e-164,0.3825140352454,0.163,0.079,1.99040102844353e-161,"19","LYVE1"
1.69646514675288e-81,0.603370648142509,0.106,0.057,6.87068384434918e-79,"19","RGS16"
7.53405881331304e-70,0.481814466653765,0.418,0.342,3.05129381939178e-67,"19","ATP1A1"
9.00076922975177e-67,0.442908899540229,0.376,0.3,3.64531153804947e-64,"19","CTNNB1"
7.4199440888342e-51,0.99920890069615,0.1,0.061,3.00507735597785e-48,"19","STC2"
2.11995515133364e-50,0.391285053129682,0.224,0.165,8.58581836290123e-48,"19","PTGDS"
9.66356201633964e-40,0.673021576663807,0.148,0.106,3.91374261661756e-37,"19","CFHR3"
2.0906357956666e-35,0.73863677514503,0.113,0.078,8.46707497244972e-33,"19","NTN4"
3.6328343518179e-30,0.364482450195584,0.277,0.23,1.47129791248625e-27,"19","GNG11"
1.15262390916958e-16,1.24610267168178,0.142,0.12,4.66812683213681e-14,"19","CXCL2"
1.02571314518214e-11,1.09131369848005,0.113,0.095,4.15413823798769e-09,"19","EDN1"
0.0015484383991155,0.303154369574643,0.206,0.2,0.627117551641779,"19","ACTG2"
0,5.20777471492512,0.707,0.038,0,"20","RBP5"
0,2.96214580308941,0.676,0.159,0,"20","PTGDS"
0,6.08074917991318,0.477,0.016,0,"20","FXYD2"
0,1.63913709075029,0.66,0.247,0,"20","MET"
0,2.42213484148182,0.539,0.143,0,"20","CFB"
0,1.02386341050993,0.688,0.364,0,"20","VCAN"
0,1.16473577443465,0.617,0.3,0,"20","KRT18"
0,2.87093235631218,0.364,0.063,0,"20","PPP1R1A"
0,2.76111101850772,0.344,0.065,0,"20","LGI4"
0,0.896311894857799,0.57,0.297,0,"20","KRT8"
0,1.11099931551319,0.612,0.34,0,"20","ATP1A1"
0,0.855422703960619,0.538,0.273,0,"20","CXCL6"
0,1.38422398700393,0.415,0.158,0,"20","ERBB2"
0,0.78795381362356,0.563,0.309,0,"20","HAVCR2"
0,2.70777156658094,0.312,0.062,0,"20","EGFR"
0,1.45909996167245,0.343,0.118,0,"20","CXCL2"
0,1.44338292911564,0.344,0.129,0,"20","CDH2"
0,3.02028054321805,0.205,0.035,0,"20","CDH16"
0,2.30701910663216,0.195,0.042,0,"20","MUC1"
0,1.82883615988451,0.183,0.055,0,"20","RIDA"
0,0.613707964714028,0.985,0.943,0,"20","VIM"
